timestep,month,year,kaoma_precip,min_temp,max_temp
3596,9,300.0,6.1,15.3,30.5
3597,10,300.0,96.1,14.5,29.0
3598,11,300.0,150.9,18.2,30.0
3599,12,300.0,222.2,17.3,30.2
3600,1,301.0,204.8,16.9,28.6
3601,2,301.0,60.3,17.5,27.6
3602,3,301.0,14.5,15.3,28.0
3603,4,301.0,22.3,15.1,26.3
3604,5,301.0,0.0,12.8,28.4
3605,6,301.0,0.0,7.1,21.5
3606,7,301.0,0.0,8.7,24.5
3607,8,301.0,0.0,9.9,25.5
3608,9,301.0,23.2,13.3,28.9
3609,10,301.0,97.1,16.9,27.9
3610,11,301.0,204.5,18.1,31.2
3611,12,301.0,111.6,17.2,26.0
3612,1,302.0,194.5,16.4,27.7
3613,2,302.0,70.8,17.2,26.8
3614,3,302.0,177.7,16.6,27.5
3615,4,302.0,7.7,13.5,26.0
3616,5,302.0,0.0,10.9,23.6
3617,6,302.0,0.0,7.1,21.5
3618,7,302.0,0.0,8.5,22.4
3619,8,302.0,0.0,9.9,25.5
3620,9,302.0,13.5,15.3,30.1
3621,10,302.0,48.6,16.2,31.2
3622,11,302.0,35.1,15.8,29.6
3623,12,302.0,139.3,17.2,26.0
3624,1,303.0,199.6,17.0,27.0
3625,2,303.0,60.3,17.1,27.9
3626,3,303.0,179.3,16.8,28.5
3627,4,303.0,0.0,17.0,26.0
3628,5,303.0,0.0,10.2,24.6
3629,6,303.0,0.0,7.7,23.9
3630,7,303.0,0.0,9.4,24.9
3631,8,303.0,0.0,9.9,25.5
3632,9,303.0,0.0,15.3,30.5
3633,10,303.0,96.1,14.5,29.0
3634,11,303.0,124.2,15.8,29.6
3635,12,303.0,115.5,17.3,30.2
3636,1,304.0,219.4,16.9,28.6
3637,2,304.0,72.1,17.9,26.5
3638,3,304.0,50.5,16.8,27.1
3639,4,304.0,0.0,17.0,26.0
3640,5,304.0,10.7,10.2,24.6
3641,6,304.0,0.0,11.0,25.5
3642,7,304.0,0.0,8.5,22.4
3643,8,304.0,0.4,8.9,26.7
3644,9,304.0,0.5,14.3,29.8
3645,10,304.0,38.2,14.5,29.0
3646,11,304.0,232.5,17.4,31.2
3647,12,304.0,144.9,17.3,30.2
3648,1,305.0,52.6,16.4,27.7
3649,2,305.0,41.0,17.1,27.9
3650,3,305.0,120.3,16.8,28.5
3651,4,305.0,5.6,13.7,26.0
3652,5,305.0,0.0,12.8,28.4
3653,6,305.0,0.0,7.1,21.9
3654,7,305.0,0.0,9.6,22.7
3655,8,305.0,0.0,9.0,23.0
3656,9,305.0,0.5,14.3,29.8
3657,10,305.0,129.9,15.9,31.1
3658,11,305.0,447.0,18.1,31.2
3659,12,305.0,185.5,17.2,26.0
3660,1,306.0,232.1,17.8,26.3
3661,2,306.0,219.9,14.9,27.0
3662,3,306.0,50.5,16.8,27.1
3663,4,306.0,1.4,13.7,26.0
3664,5,306.0,0.0,10.2,24.6
3665,6,306.0,0.0,11.0,25.5
3666,7,306.0,0.0,8.7,24.5
3667,8,306.0,0.0,9.0,23.0
3668,9,306.0,0.0,14.4,31.0
3669,10,306.0,48.2,16.2,31.2
3670,11,306.0,140.0,15.8,29.6
3671,12,306.0,106.7,17.8,27.7
3672,1,307.0,219.1,16.9,28.6
3673,2,307.0,123.8,17.5,27.6
3674,3,307.0,86.3,15.3,28.0
3675,4,307.0,0.4,13.5,26.0
3676,5,307.0,0.0,11.3,25.2
3677,6,307.0,0.0,11.0,25.5
3678,7,307.0,0.0,9.6,22.7
3679,8,307.0,0.0,9.0,23.0
3680,9,307.0,0.0,14.4,31.0
3681,10,307.0,188.8,14.5,29.0
3682,11,307.0,163.0,18.1,31.2
3683,12,307.0,159.2,17.0,26.0
3684,1,308.0,214.4,16.9,28.6
3685,2,308.0,60.3,17.5,27.6
3686,3,308.0,179.3,16.8,27.1
3687,4,308.0,0.0,17.0,26.0
3688,5,308.0,10.7,10.4,26.0
3689,6,308.0,0.0,11.0,25.5
3690,7,308.0,0.0,8.2,24.7
3691,8,308.0,0.0,9.9,25.5
3692,9,308.0,0.0,14.3,29.8
3693,10,308.0,99.1,16.9,27.9
3694,11,308.0,241.6,17.4,31.2
3695,12,308.0,142.5,17.0,26.0
3696,1,309.0,138.5,16.9,28.6
3697,2,309.0,194.3,17.5,27.6
3698,3,309.0,177.7,16.8,28.5
3699,4,309.0,6.0,15.7,26.0
3700,5,309.0,0.0,10.4,26.0
3701,6,309.0,0.0,7.1,21.9
3702,7,309.0,0.0,9.6,22.7
3703,8,309.0,0.0,9.0,23.0
3704,9,309.0,13.5,15.3,30.1
3705,10,309.0,167.0,17.6,33.2
3706,11,309.0,128.9,15.8,29.6
3707,12,309.0,178.8,17.0,26.0
3708,1,310.0,138.5,17.0,27.0
3709,2,310.0,123.8,17.1,27.9
3710,3,310.0,120.3,16.8,28.5
3711,4,310.0,5.3,13.5,26.0
3712,5,310.0,0.0,10.9,23.6
3713,6,310.0,0.0,7.1,21.9
3714,7,310.0,0.0,8.5,22.4
3715,8,310.0,0.0,10.1,26.1
3716,9,310.0,54.0,14.3,29.8
3717,10,310.0,95.6,16.8,29.6
3718,11,310.0,109.1,18.4,31.3
3719,12,310.0,158.0,17.8,27.7
3720,1,311.0,269.5,17.0,27.0
3721,2,311.0,194.3,17.1,27.9
3722,3,311.0,50.5,16.8,27.1
3723,4,311.0,2.6,13.7,26.0
3724,5,311.0,0.0,10.2,24.6
3725,6,311.0,0.0,11.0,25.5
3726,7,311.0,0.0,7.6,23.3
3727,8,311.0,0.0,10.1,26.1
3728,9,311.0,0.2,14.3,29.8
3729,10,311.0,167.0,17.6,33.2
3730,11,311.0,112.7,18.2,30.0
3731,12,311.0,208.1,17.3,30.2
3732,1,312.0,253.1,16.4,27.7
3733,2,312.0,41.0,17.1,27.9
3734,3,312.0,53.8,16.8,27.1
3735,4,312.0,19.8,15.1,26.3
3736,5,312.0,0.0,10.4,26.0
3737,6,312.0,0.0,7.7,23.9
3738,7,312.0,0.0,9.4,24.9
3739,8,312.0,7.3,9.0,23.0
3740,9,312.0,12.0,15.3,30.1
3741,10,312.0,97.1,16.9,27.9
3742,11,312.0,71.4,18.1,31.2
3743,12,312.0,190.2,17.3,30.2
3744,1,313.0,286.6,17.8,26.3
3745,2,313.0,181.1,17.1,27.9
3746,3,313.0,97.6,16.6,27.5
3747,4,313.0,0.0,13.5,26.0
3748,5,313.0,0.0,10.4,26.0
3749,6,313.0,0.0,7.1,21.5
3750,7,313.0,0.0,8.2,24.7
3751,8,313.0,2.0,11.2,27.5
3752,9,313.0,0.0,13.9,29.7
3753,10,313.0,27.5,16.2,31.2
3754,11,313.0,140.0,18.1,31.2
3755,12,313.0,227.5,17.8,27.7
3756,1,314.0,138.5,17.8,26.3
3757,2,314.0,194.3,17.9,26.5
3758,3,314.0,55.9,16.8,27.1
3759,4,314.0,22.3,15.1,26.3
3760,5,314.0,0.0,12.8,28.4
3761,6,314.0,0.0,7.1,21.9
3762,7,314.0,0.0,8.2,24.7
3763,8,314.0,0.0,8.9,26.7
3764,9,314.0,0.2,14.3,29.8
3765,10,314.0,27.5,16.9,27.9
3766,11,314.0,128.9,17.4,31.2
3767,12,314.0,227.5,17.2,26.0
3768,1,315.0,165.3,16.4,27.7
3769,2,315.0,320.7,14.9,27.0
3770,3,315.0,179.3,16.8,28.5
3771,4,315.0,0.0,17.0,26.0
3772,5,315.0,0.0,10.4,26.0
3773,6,315.0,0.0,7.7,23.9
3774,7,315.0,0.0,8.2,24.7
3775,8,315.0,0.0,11.2,27.5
3776,9,315.0,0.0,13.9,29.7
3777,10,315.0,41.1,16.2,31.2
3778,11,315.0,128.9,18.4,31.3
3779,12,315.0,361.4,17.0,26.0
3780,1,316.0,102.0,16.4,27.7
3781,2,316.0,103.6,14.9,27.0
3782,3,316.0,48.3,16.6,27.5
3783,4,316.0,6.0,15.7,26.0
3784,5,316.0,0.0,10.9,23.6
3785,6,316.0,0.0,7.7,23.9
3786,7,316.0,0.0,8.7,24.5
3787,8,316.0,0.0,8.9,26.7
3788,9,316.0,0.5,13.9,29.7
3789,10,316.0,48.2,16.2,31.2
3790,11,316.0,100.9,18.4,31.3
3791,12,316.0,158.0,17.8,27.7
3792,1,317.0,165.3,16.4,27.7
3793,2,317.0,261.0,17.9,26.5
3794,3,317.0,177.7,16.6,27.5
3795,4,317.0,11.2,15.7,26.0
3796,5,317.0,1.4,10.2,24.6
3797,6,317.0,0.0,7.7,23.9
3798,7,317.0,0.0,8.7,24.5
3799,8,317.0,0.0,8.9,26.7
3800,9,317.0,54.0,13.9,29.7
3801,10,317.0,38.2,14.5,29.0
3802,11,317.0,140.0,15.8,29.6
3803,12,317.0,361.4,17.8,27.7
3804,1,318.0,177.8,16.9,28.6
3805,2,318.0,20.4,17.2,26.8
3806,3,318.0,43.7,16.6,27.5
3807,4,318.0,0.0,15.7,26.0
3808,5,318.0,0.0,12.8,28.4
3809,6,318.0,0.0,10.6,26.0
3810,7,318.0,0.0,9.6,22.7
3811,8,318.0,0.0,8.9,26.7
3812,9,318.0,6.1,13.9,29.7
3813,10,318.0,16.4,17.6,33.2
3814,11,318.0,241.6,18.4,31.3
3815,12,318.0,260.0,17.3,30.2
3816,1,319.0,269.5,17.0,27.0
3817,2,319.0,209.1,17.9,26.5
3818,3,319.0,59.7,16.9,26.7
3819,4,319.0,22.3,15.1,26.3
3820,5,319.0,0.4,10.9,23.6
3821,6,319.0,0.0,7.1,21.9
3822,7,319.0,0.0,8.2,24.7
3823,8,319.0,2.0,8.9,26.7
3824,9,319.0,21.1,13.3,28.9
3825,10,319.0,68.6,15.9,31.1
3826,11,319.0,232.5,18.2,30.0
3827,12,319.0,260.0,17.3,30.2
3828,1,320.0,102.7,17.0,27.0
3829,2,320.0,170.2,17.5,27.6
3830,3,320.0,179.0,16.9,26.7
3831,4,320.0,15.0,15.8,27.3
3832,5,320.0,0.0,11.1,25.6
3833,6,320.0,0.0,7.1,21.9
3834,7,320.0,0.0,9.4,24.9
3835,8,320.0,0.0,10.1,26.1
3836,9,320.0,0.0,13.9,29.7
3837,10,320.0,95.6,16.8,29.6
3838,11,320.0,100.9,18.4,31.3
3839,12,320.0,286.3,17.8,27.7
3840,1,321.0,177.8,17.8,26.3
3841,2,321.0,24.3,17.2,26.8
3842,3,321.0,30.9,16.9,26.7
3843,4,321.0,11.2,15.1,26.3
3844,5,321.0,0.0,12.8,28.4
3845,6,321.0,0.0,7.7,23.9
3846,7,321.0,0.0,8.2,24.7
3847,8,321.0,2.8,8.9,26.7
3848,9,321.0,0.8,15.3,30.5
3849,10,321.0,54.9,16.9,27.9
3850,11,321.0,252.6,17.4,31.2
3851,12,321.0,142.5,17.2,26.0
3852,1,322.0,164.4,16.4,27.7
3853,2,322.0,70.8,17.1,27.9
3854,3,322.0,30.9,15.3,28.0
3855,4,322.0,19.8,17.0,26.0
3856,5,322.0,0.0,11.1,25.6
3857,6,322.0,0.0,11.0,25.5
3858,7,322.0,0.0,7.6,23.3
3859,8,322.0,0.0,9.0,23.0
3860,9,322.0,2.3,14.4,31.0
3861,10,322.0,124.6,15.9,31.1
3862,11,322.0,293.2,18.2,30.0
3863,12,322.0,218.3,17.2,26.0
3864,1,323.0,279.1,17.8,26.3
3865,2,323.0,227.8,17.9,26.5
3866,3,323.0,14.5,16.8,28.5
3867,4,323.0,22.3,15.1,26.3
3868,5,323.0,0.0,10.9,23.6
3869,6,323.0,0.0,7.1,21.5
3870,7,323.0,0.0,8.7,24.5
3871,8,323.0,0.0,8.9,26.7
3872,9,323.0,3.0,14.3,29.8
3873,10,323.0,96.1,14.5,29.0
3874,11,323.0,447.0,17.4,31.2
3875,12,323.0,190.2,17.0,26.0
3876,1,324.0,165.3,16.4,27.7
3877,2,324.0,51.5,17.2,26.8
3878,3,324.0,14.5,16.8,28.5
3879,4,324.0,10.1,15.1,26.3
3880,5,324.0,0.0,12.8,28.4
3881,6,324.0,0.0,10.6,26.0
3882,7,324.0,0.0,9.4,24.9
3883,8,324.0,0.0,10.1,26.1
3884,9,324.0,12.0,15.3,30.1
3885,10,324.0,48.6,16.2,31.2
3886,11,324.0,293.2,15.8,29.6
3887,12,324.0,111.6,17.0,26.0
3888,1,325.0,282.8,17.8,26.3
3889,2,325.0,227.8,17.9,26.5
3890,3,325.0,14.5,16.9,26.7
3891,4,325.0,21.1,15.1,26.3
3892,5,325.0,0.0,11.1,25.6
3893,6,325.0,0.0,11.0,25.5
3894,7,325.0,0.0,8.5,22.4
3895,8,325.0,0.0,11.2,27.5
3896,9,325.0,19.2,15.3,30.1
3897,10,325.0,38.2,14.5,29.0
3898,11,325.0,71.4,18.1,31.2
3899,12,325.0,106.7,17.8,27.7
3900,1,326.0,268.1,17.0,27.0
3901,2,326.0,165.4,14.9,27.0
3902,3,326.0,43.7,16.6,27.5
3903,4,326.0,5.6,17.0,26.0
3904,5,326.0,0.0,11.3,25.2
3905,6,326.0,0.0,11.0,25.5
3906,7,326.0,0.0,8.2,24.7
3907,8,326.0,0.0,8.9,26.7
3908,9,326.0,0.0,15.3,30.5
3909,10,326.0,47.6,16.2,31.2
3910,11,326.0,293.2,15.8,29.6
3911,12,326.0,114.9,17.0,26.0
3912,1,327.0,219.4,16.9,28.6
3913,2,327.0,219.9,14.9,27.0
3914,3,327.0,179.0,15.3,28.0
3915,4,327.0,0.0,13.7,26.0
3916,5,327.0,0.0,10.9,23.6
3917,6,327.0,0.0,7.7,23.9
3918,7,327.0,0.0,8.2,24.7
3919,8,327.0,0.0,8.9,26.7
3920,9,327.0,23.2,13.3,28.9
3921,10,327.0,57.9,17.6,33.2
3922,11,327.0,130.6,17.4,31.2
3923,12,327.0,218.3,17.2,26.0
3924,1,328.0,219.4,16.9,28.6
3925,2,328.0,170.2,17.9,26.5
3926,3,328.0,75.0,16.6,27.5
3927,4,328.0,4.5,17.0,26.0
3928,5,328.0,10.7,10.9,23.6
3929,6,328.0,0.0,11.0,25.5
3930,7,328.0,0.0,8.2,24.7
3931,8,328.0,0.0,10.1,26.1
3932,9,328.0,13.5,15.3,30.1
3933,10,328.0,15.6,17.6,33.2
3934,11,328.0,71.4,18.1,31.2
3935,12,328.0,185.5,17.8,27.7
3936,1,329.0,138.5,16.4,27.7
3937,2,329.0,310.8,14.9,27.0
3938,3,329.0,26.2,15.3,28.0
3939,4,329.0,7.7,13.5,26.0
3940,5,329.0,0.0,10.9,23.6
3941,6,329.0,0.0,7.1,21.5
3942,7,329.0,0.0,8.7,24.5
3943,8,329.0,0.0,10.1,26.1
3944,9,329.0,11.8,15.3,30.1
3945,10,329.0,48.6,16.2,31.2
3946,11,329.0,293.2,17.4,31.2
3947,12,329.0,260.0,17.8,27.7
3948,1,330.0,263.4,17.0,27.0
3949,2,330.0,72.1,17.1,27.9
3950,3,330.0,75.0,16.9,26.7
3951,4,330.0,0.0,17.0,26.0
3952,5,330.0,0.0,10.4,26.0
3953,6,330.0,0.0,7.1,21.5
3954,7,330.0,0.0,9.6,22.7
3955,8,330.0,0.0,11.2,27.5
3956,9,330.0,0.0,15.3,30.5
3957,10,330.0,22.2,17.6,33.2
3958,11,330.0,152.0,18.2,30.0
3959,12,330.0,361.4,17.0,26.0
3960,1,331.0,268.1,17.0,27.0
3961,2,331.0,72.1,17.1,27.9
3962,3,331.0,95.5,16.6,27.5
3963,4,331.0,22.3,15.1,26.3
3964,5,331.0,0.0,10.9,23.6
3965,6,331.0,0.0,11.0,25.5
3966,7,331.0,0.0,8.7,24.5
3967,8,331.0,0.0,11.2,27.5
3968,9,331.0,0.0,14.3,29.8
3969,10,331.0,48.6,16.2,31.2
3970,11,331.0,128.9,17.4,31.2
3971,12,331.0,321.4,17.3,30.2
3972,1,332.0,219.1,16.9,28.6
3973,2,332.0,110.8,17.2,26.8
3974,3,332.0,30.8,16.8,27.1
3975,4,332.0,10.1,13.7,26.0
3976,5,332.0,0.4,10.9,23.6
3977,6,332.0,0.0,11.0,25.5
3978,7,332.0,0.0,9.6,22.7
3979,8,332.0,17.3,11.5,27.2
3980,9,332.0,3.8,14.3,29.8
3981,10,332.0,97.8,14.5,29.0
3982,11,332.0,231.4,18.4,31.3
3983,12,332.0,203.3,17.3,30.2
3984,1,333.0,316.4,16.9,28.6
3985,2,333.0,227.8,17.9,26.5
3986,3,333.0,116.6,16.8,27.1
3987,4,333.0,21.1,15.1,26.3
3988,5,333.0,0.0,11.3,25.2
3989,6,333.0,0.0,10.6,26.0
3990,7,333.0,0.0,8.2,24.7
3991,8,333.0,17.3,11.2,27.5
3992,9,333.0,0.0,14.3,29.8
3993,10,333.0,41.1,16.2,31.2
3994,11,333.0,144.8,18.2,30.0
3995,12,333.0,208.6,17.3,30.2
3996,1,334.0,283.6,17.8,26.3
3997,2,334.0,110.8,17.5,27.6
3998,3,334.0,179.0,16.6,27.5
3999,4,334.0,4.9,15.7,26.0
4000,5,334.0,0.0,10.4,26.0
4001,6,334.0,0.0,7.7,23.9
4002,7,334.0,0.0,9.6,22.7
4003,8,334.0,0.0,8.9,26.7
4004,9,334.0,7.6,14.4,31.0
4005,10,334.0,99.1,16.8,29.6
4006,11,334.0,195.9,15.8,29.6
4007,12,334.0,208.1,17.3,30.2
4008,1,335.0,102.7,17.8,26.3
4009,2,335.0,103.6,14.9,27.0
4010,3,335.0,92.3,16.8,28.5
4011,4,335.0,14.2,15.7,26.0
4012,5,335.0,1.4,10.4,26.0
4013,6,335.0,0.0,11.0,25.5
4014,7,335.0,0.0,9.4,24.9
4015,8,335.0,0.0,9.0,23.0
4016,9,335.0,16.8,15.3,30.1
4017,10,335.0,111.8,15.9,31.1
4018,11,335.0,140.1,17.4,31.2
4019,12,335.0,208.1,17.3,30.2
4020,1,336.0,282.8,17.0,27.0
4021,2,336.0,310.8,17.9,26.5
4022,3,336.0,50.5,16.8,27.1
4023,4,336.0,0.0,17.0,26.0
4024,5,336.0,0.0,11.3,25.2
4025,6,336.0,0.0,11.0,25.5
4026,7,336.0,0.0,9.6,22.7
4027,8,336.0,7.3,9.0,23.0
4028,9,336.0,23.2,13.3,28.9
4029,10,336.0,97.8,14.5,29.0
4030,11,336.0,140.0,18.4,31.3
4031,12,336.0,114.9,17.3,30.2
4032,1,337.0,228.8,17.0,27.0
4033,2,337.0,218.5,17.2,26.8
4034,3,337.0,48.3,16.6,27.5
4035,4,337.0,0.4,15.7,26.0
4036,5,337.0,0.0,10.4,26.0
4037,6,337.0,0.0,7.1,21.5
4038,7,337.0,0.0,8.5,22.4
4039,8,337.0,0.0,10.1,26.1
4040,9,337.0,11.0,15.3,30.1
4041,10,337.0,16.4,17.6,33.2
4042,11,337.0,447.0,15.8,29.6
4043,12,337.0,286.3,17.2,26.0
4044,1,338.0,316.4,17.8,26.3
4045,2,338.0,137.7,14.9,27.0
4046,3,338.0,30.8,16.6,27.5
4047,4,338.0,10.1,15.8,27.3
4048,5,338.0,0.0,10.2,24.6
4049,6,338.0,0.0,11.0,25.5
4050,7,338.0,0.0,7.6,23.3
4051,8,338.0,0.0,11.2,27.5
4052,9,338.0,0.0,15.3,30.5
4053,10,338.0,23.6,16.9,27.9
4054,11,338.0,231.4,17.4,31.2
4055,12,338.0,111.6,17.0,26.0
4056,1,339.0,138.5,17.8,26.3
4057,2,339.0,203.7,17.9,26.5
4058,3,339.0,78.3,16.6,27.5
4059,4,339.0,0.0,17.0,26.0
4060,5,339.0,0.0,12.8,28.4
4061,6,339.0,0.0,11.0,25.5
4062,7,339.0,3.5,7.6,23.3
4063,8,339.0,0.0,8.9,26.7
4064,9,339.0,3.0,14.4,31.0
4065,10,339.0,68.6,16.9,27.9
4066,11,339.0,140.0,15.8,29.6
4067,12,339.0,190.2,17.2,26.0
4068,1,340.0,149.9,17.8,26.3
4069,2,340.0,20.4,17.2,26.8
4070,3,340.0,86.3,15.3,28.0
4071,4,340.0,15.0,13.5,26.0
4072,5,340.0,0.4,10.9,23.6
4073,6,340.0,0.0,11.0,25.5
4074,7,340.0,0.0,9.6,22.7
4075,8,340.0,0.0,9.0,23.0
4076,9,340.0,0.2,14.3,29.8
4077,10,340.0,97.1,16.9,27.9
4078,11,340.0,140.1,17.4,31.2
4079,12,340.0,185.5,17.2,26.0
4080,1,341.0,138.5,16.9,28.6
4081,2,341.0,203.7,17.1,27.9
4082,3,341.0,179.3,16.9,26.7
4083,4,341.0,4.5,17.0,26.0
4084,5,341.0,0.0,11.1,25.6
4085,6,341.0,0.0,10.6,26.0
4086,7,341.0,0.0,8.5,22.4
4087,8,341.0,0.0,9.9,25.5
4088,9,341.0,19.2,15.3,30.1
4089,10,341.0,97.8,16.8,29.6
4090,11,341.0,75.9,15.8,29.6
4091,12,341.0,228.4,17.2,26.0
4092,1,342.0,237.9,17.8,26.3
4093,2,342.0,174.2,17.9,26.5
4094,3,342.0,0.0,16.8,28.5
4095,4,342.0,6.0,15.7,26.0
4096,5,342.0,0.0,11.3,25.2
4097,6,342.0,0.0,11.0,25.5
4098,7,342.0,0.0,8.7,24.5
4099,8,342.0,0.0,9.0,23.0
4100,9,342.0,0.0,15.3,30.5
4101,10,342.0,57.9,16.2,31.2
4102,11,342.0,241.6,17.4,31.2
4103,12,342.0,114.9,17.3,30.2
4104,1,343.0,165.3,16.4,27.7
4105,2,343.0,165.4,17.9,26.5
4106,3,343.0,95.1,16.9,26.7
4107,4,343.0,2.6,15.7,26.0
4108,5,343.0,0.0,10.4,26.0
4109,6,343.0,0.0,10.6,26.0
4110,7,343.0,0.0,8.5,22.4
4111,8,343.0,0.0,8.9,26.7
4112,9,343.0,16.8,15.3,30.1
4113,10,343.0,99.1,16.8,29.6
4114,11,343.0,75.9,15.8,29.6
4115,12,343.0,114.9,17.2,26.0
4116,1,344.0,102.7,16.4,27.7
4117,2,344.0,60.3,17.5,27.6
4118,3,344.0,86.3,15.3,28.0
4119,4,344.0,19.8,17.0,26.0
4120,5,344.0,0.0,10.2,24.6
4121,6,344.0,0.0,7.7,23.9
4122,7,344.0,0.0,9.6,22.7
4123,8,344.0,0.0,8.9,26.7
4124,9,344.0,0.0,13.9,29.7
4125,10,344.0,111.8,15.9,31.1
4126,11,344.0,140.1,18.1,31.2
4127,12,344.0,111.6,17.0,26.0
4128,1,345.0,286.6,16.4,27.7
4129,2,345.0,72.1,17.9,26.5
4130,3,345.0,1.3,15.3,28.0
4131,4,345.0,5.4,13.5,26.0
4132,5,345.0,0.0,11.3,25.2
4133,6,345.0,0.0,11.0,25.5
4134,7,345.0,3.5,8.5,22.4
4135,8,345.0,0.0,10.1,26.1
4136,9,345.0,19.2,15.3,30.1
4137,10,345.0,27.5,17.6,33.2
4138,11,345.0,232.5,15.8,29.6
4139,12,345.0,106.7,17.8,27.7
4140,1,346.0,199.5,16.4,27.7
4141,2,346.0,181.1,17.1,27.9
4142,3,346.0,179.3,16.9,26.7
4143,4,346.0,1.4,13.7,26.0
4144,5,346.0,0.0,12.8,28.4
4145,6,346.0,0.0,7.1,21.5
4146,7,346.0,0.0,9.4,24.9
4147,8,346.0,32.5,11.5,27.2
4148,9,346.0,20.8,13.3,28.9
4149,10,346.0,99.1,14.5,29.0
4150,11,346.0,130.6,15.8,29.6
4151,12,346.0,208.6,17.3,30.2
4152,1,347.0,199.5,16.4,27.7
4153,2,347.0,227.8,14.9,27.0
4154,3,347.0,88.8,15.3,28.0
4155,4,347.0,0.0,17.0,26.0
4156,5,347.0,0.0,10.2,24.6
4157,6,347.0,0.0,7.1,21.5
4158,7,347.0,0.0,9.6,22.7
4159,8,347.0,0.0,10.1,26.1
4160,9,347.0,21.1,13.3,28.9
4161,10,347.0,15.6,17.6,33.2
4162,11,347.0,112.7,18.1,31.2
4163,12,347.0,159.2,17.3,30.2
4164,1,348.0,52.6,16.9,28.6
4165,2,348.0,51.5,17.9,26.5
4166,3,348.0,95.1,16.8,27.1
4167,4,348.0,0.0,13.7,26.0
4168,5,348.0,0.0,10.4,26.0
4169,6,348.0,0.0,7.1,21.9
4170,7,348.0,0.0,9.4,24.9
4171,8,348.0,7.3,11.2,27.5
4172,9,348.0,3.8,14.4,31.0
4173,10,348.0,188.8,16.8,29.6
4174,11,348.0,252.6,17.4,31.2
4175,12,348.0,233.0,17.0,26.0
4176,1,349.0,286.6,16.4,27.7
4177,2,349.0,72.1,17.9,26.5
4178,3,349.0,95.5,16.9,26.7
4179,4,349.0,4.9,13.5,26.0
4180,5,349.0,11.0,12.8,28.4
4181,6,349.0,0.0,7.1,21.9
4182,7,349.0,0.0,8.7,24.5
4183,8,349.0,0.0,11.2,27.5
4184,9,349.0,0.0,13.9,29.7
4185,10,349.0,27.5,16.2,31.2
4186,11,349.0,140.0,17.4,31.2
4187,12,349.0,122.1,17.0,26.0
4188,1,350.0,199.5,16.9,28.6
4189,2,350.0,41.0,17.1,27.9
4190,3,350.0,92.3,15.3,28.0
4191,4,350.0,11.2,15.8,27.3
4192,5,350.0,10.7,10.9,23.6
4193,6,350.0,0.0,7.7,23.9
4194,7,350.0,0.0,9.6,22.7
4195,8,350.0,2.0,8.9,26.7
4196,9,350.0,11.7,15.3,30.1
4197,10,350.0,14.0,17.6,33.2
4198,11,350.0,232.5,18.2,30.0
4199,12,350.0,178.8,17.8,27.7
4200,1,351.0,232.1,17.8,26.3
4201,2,351.0,24.3,17.2,26.8
4202,3,351.0,116.6,16.6,27.5
4203,4,351.0,1.1,13.5,26.0
4204,5,351.0,0.0,11.1,25.6
4205,6,351.0,0.0,7.1,21.5
4206,7,351.0,0.0,8.2,24.7
4207,8,351.0,0.0,8.9,26.7
4208,9,351.0,16.8,15.3,30.1
4209,10,351.0,97.8,16.9,27.9
4210,11,351.0,150.9,18.2,30.0
4211,12,351.0,106.7,17.8,27.7
4212,1,352.0,165.3,16.4,27.7
4213,2,352.0,272.9,17.9,26.5
4214,3,352.0,43.7,16.6,27.5
4215,4,352.0,19.8,15.8,27.3
4216,5,352.0,10.7,10.4,26.0
4217,6,352.0,0.0,10.6,26.0
